Vardas         Pavarde        Galutinis (vid.)  Galutinis (med.)
Vardas2172     Pavarde2172    2.84              2.59
Vardas5867     Pavarde5867    2.84              2.99
Vardas2724     Pavarde2724    2.84              2.75
Vardas6228     Pavarde6228    2.84              2.58
Vardas1915     Pavarde1915    2.84              3.09
Vardas5574     Pavarde5574    2.84              2.78
Vardas9578     Pavarde9578    2.84              4.13
Vardas6156     Pavarde6156    2.84              2.58
Vardas8344     Pavarde8344    2.84              3.14
Vardas4345     Pavarde4345    2.84              2.71
Vardas4411     Pavarde4411    2.84              3.36
Vardas250      Pavarde250     2.84              2.60
Vardas5192     Pavarde5192    2.84              2.84
Vardas8086     Pavarde8086    2.85              3.45
Vardas7053     Pavarde7053    2.85              2.76
Vardas3771     Pavarde3771    2.85              2.66
Vardas1891     Pavarde1891    2.85              2.56
Vardas3081     Pavarde3081    2.85              3.86
Vardas8960     Pavarde8960    2.85              3.65
Vardas3628     Pavarde3628    2.85              3.07
Vardas7366     Pavarde7366    2.85              3.79
Vardas5244     Pavarde5244    2.85              2.90
Vardas6838     Pavarde6838    2.85              2.90
Vardas4646     Pavarde4646    2.85              3.12
Vardas8428     Pavarde8428    2.85              3.21
Vardas1        Pavarde1       2.85              2.50
Vardas6364     Pavarde6364    2.85              2.88
Vardas4349     Pavarde4349    2.85              2.96
Vardas9404     Pavarde9404    2.85              2.84
Vardas7727     Pavarde7727    2.85              2.25
Vardas765      Pavarde765     2.85              2.86
Vardas2584     Pavarde2584    2.85              2.78
Vardas64       Pavarde64      2.85              2.94
Vardas5391     Pavarde5391    2.86              3.61
Vardas1059     Pavarde1059    2.86              2.86
Vardas4566     Pavarde4566    2.86              3.00
Vardas7901     Pavarde7901    2.86              2.77
Vardas6246     Pavarde6246    2.86              2.82
Vardas3957     Pavarde3957    2.86              2.86
Vardas8970     Pavarde8970    2.86              2.97
Vardas6044     Pavarde6044    2.86              2.42
Vardas8671     Pavarde8671    2.86              2.92
Vardas2312     Pavarde2312    2.86              2.57
Vardas1018     Pavarde1018    2.86              2.88
Vardas6804     Pavarde6804    2.86              3.36
Vardas6211     Pavarde6211    2.86              3.62
Vardas8097     Pavarde8097    2.86              3.38
Vardas5813     Pavarde5813    2.86              3.06
Vardas9512     Pavarde9512    2.86              2.98
Vardas6145     Pavarde6145    2.86              3.42
Vardas1900     Pavarde1900    2.86              3.09
Vardas225      Pavarde225     2.86              2.74
Vardas1822     Pavarde1822    2.86              2.64
Vardas7406     Pavarde7406    2.86              3.09
Vardas8907     Pavarde8907    2.86              2.62
Vardas5448     Pavarde5448    2.86              2.83
Vardas4471     Pavarde4471    2.87              2.66
Vardas2501     Pavarde2501    2.87              3.20
Vardas3477     Pavarde3477    2.87              3.14
Vardas5595     Pavarde5595    2.87              3.08
Vardas7759     Pavarde7759    2.87              3.30
Vardas7738     Pavarde7738    2.87              3.31
Vardas5030     Pavarde5030    2.87              2.22
Vardas8911     Pavarde8911    2.87              3.34
Vardas6375     Pavarde6375    2.87              2.53
Vardas6399     Pavarde6399    2.88              2.45
Vardas1276     Pavarde1276    2.88              4.34
Vardas2476     Pavarde2476    2.88              3.50
Vardas857      Pavarde857     2.88              3.20
Vardas4469     Pavarde4469    2.88              2.68
Vardas4970     Pavarde4970    2.88              3.09
Vardas6362     Pavarde6362    2.88              3.49
Vardas2169     Pavarde2169    2.88              3.05
Vardas5385     Pavarde5385    2.88              3.07
Vardas9483     Pavarde9483    2.88              2.84
Vardas1699     Pavarde1699    2.88              3.49
Vardas8006     Pavarde8006    2.89              3.84
Vardas3588     Pavarde3588    2.89              3.54
Vardas8745     Pavarde8745    2.89              2.97
Vardas9378     Pavarde9378    2.89              2.87
Vardas4604     Pavarde4604    2.89              2.86
Vardas6759     Pavarde6759    2.89              3.67
Vardas777      Pavarde777     2.89              2.84
Vardas8493     Pavarde8493    2.89              2.47
Vardas174      Pavarde174     2.89              2.90
Vardas6710     Pavarde6710    2.89              3.26
Vardas3422     Pavarde3422    2.89              3.04
Vardas7493     Pavarde7493    2.89              2.76
Vardas2592     Pavarde2592    2.90              2.74
Vardas2939     Pavarde2939    2.90              2.64
Vardas7890     Pavarde7890    2.90              2.52
Vardas7665     Pavarde7665    2.90              3.29
Vardas4844     Pavarde4844    2.90              2.52
Vardas9527     Pavarde9527    2.90              4.30
Vardas692      Pavarde692     2.90              3.12
Vardas5955     Pavarde5955    2.90              3.20
Vardas7608     Pavarde7608    2.91              2.79
Vardas6907     Pavarde6907    2.91              2.78
Vardas914      Pavarde914     2.91              3.00
Vardas7745     Pavarde7745    2.91              2.92
Vardas7515     Pavarde7515    2.91              3.40
Vardas9300     Pavarde9300    2.91              3.24
Vardas8311     Pavarde8311    2.91              2.41
Vardas9388     Pavarde9388    2.91              3.20
Vardas470      Pavarde470     2.91              3.30
Vardas2324     Pavarde2324    2.92              3.43
Vardas1621     Pavarde1621    2.92              2.77
Vardas4361     Pavarde4361    2.92              3.14
Vardas167      Pavarde167     2.92              3.25
Vardas1314     Pavarde1314    2.92              2.98
Vardas3492     Pavarde3492    2.92              2.74
Vardas3403     Pavarde3403    2.92              3.06
Vardas9312     Pavarde9312    2.92              3.37
Vardas6966     Pavarde6966    2.92              3.35
Vardas7447     Pavarde7447    2.92              3.30
Vardas5607     Pavarde5607    2.93              3.37
Vardas9325     Pavarde9325    2.93              3.62
Vardas7015     Pavarde7015    2.93              3.47
Vardas4787     Pavarde4787    2.93              3.08
Vardas9661     Pavarde9661    2.93              3.29
Vardas3605     Pavarde3605    2.93              3.67
Vardas1666     Pavarde1666    2.93              2.89
Vardas2568     Pavarde2568    2.93              3.58
Vardas7950     Pavarde7950    2.93              3.21
Vardas8822     Pavarde8822    2.93              3.25
Vardas2532     Pavarde2532    2.93              2.88
Vardas5104     Pavarde5104    2.93              3.47
Vardas9542     Pavarde9542    2.93              2.78
Vardas7153     Pavarde7153    2.93              3.40
Vardas1478     Pavarde1478    2.93              3.07
Vardas650      Pavarde650     2.94              2.88
Vardas988      Pavarde988     2.94              2.44
Vardas7076     Pavarde7076    2.94              3.10
Vardas6613     Pavarde6613    2.94              2.95
Vardas1063     Pavarde1063    2.94              3.01
Vardas8934     Pavarde8934    2.94              3.09
Vardas165      Pavarde165     2.94              2.72
Vardas9068     Pavarde9068    2.94              3.57
Vardas230      Pavarde230     2.94              3.28
Vardas3933     Pavarde3933    2.94              3.36
Vardas8261     Pavarde8261    2.94              3.70
Vardas5420     Pavarde5420    2.94              2.08
Vardas6282     Pavarde6282    2.94              3.11
Vardas3841     Pavarde3841    2.94              2.64
Vardas3632     Pavarde3632    2.94              3.37
Vardas3519     Pavarde3519    2.94              3.59
Vardas7061     Pavarde7061    2.95              2.19
Vardas9836     Pavarde9836    2.95              3.10
Vardas6873     Pavarde6873    2.95              3.05
Vardas9605     Pavarde9605    2.95              3.41
Vardas9593     Pavarde9593    2.95              3.13
Vardas684      Pavarde684     2.95              2.53
Vardas4453     Pavarde4453    2.95              3.22
Vardas7851     Pavarde7851    2.95              4.24
Vardas3006     Pavarde3006    2.95              2.38
Vardas1656     Pavarde1656    2.95              3.22
Vardas5783     Pavarde5783    2.95              2.82
Vardas789      Pavarde789     2.95              3.40
Vardas177      Pavarde177     2.95              2.92
Vardas4700     Pavarde4700    2.95              3.30
Vardas7943     Pavarde7943    2.95              3.30
Vardas3683     Pavarde3683    2.95              3.28
Vardas9393     Pavarde9393    2.95              3.07
Vardas3939     Pavarde3939    2.95              3.48
Vardas5157     Pavarde5157    2.95              2.67
Vardas3931     Pavarde3931    2.96              3.14
Vardas3133     Pavarde3133    2.96              3.14
Vardas7222     Pavarde7222    2.96              4.07
Vardas3850     Pavarde3850    2.96              2.88
Vardas7843     Pavarde7843    2.96              3.16
Vardas1852     Pavarde1852    2.96              3.54
Vardas1866     Pavarde1866    2.96              3.09
Vardas4756     Pavarde4756    2.96              3.06
Vardas3927     Pavarde3927    2.96              2.76
Vardas4996     Pavarde4996    2.96              3.15
Vardas2416     Pavarde2416    2.96              3.63
Vardas5582     Pavarde5582    2.96              3.85
Vardas5743     Pavarde5743    2.96              2.88
Vardas5063     Pavarde5063    2.97              3.23
Vardas6110     Pavarde6110    2.97              2.90
Vardas8027     Pavarde8027    2.97              3.77
Vardas1944     Pavarde1944    2.97              3.23
Vardas5118     Pavarde5118    2.97              2.75
Vardas3402     Pavarde3402    2.97              3.86
Vardas1425     Pavarde1425    2.97              3.13
Vardas1196     Pavarde1196    2.97              2.94
Vardas6440     Pavarde6440    2.97              3.55
Vardas6793     Pavarde6793    2.97              3.49
Vardas9395     Pavarde9395    2.97              3.56
Vardas8464     Pavarde8464    2.97              2.97
Vardas8696     Pavarde8696    2.97              2.72
Vardas6060     Pavarde6060    2.97              3.70
Vardas2061     Pavarde2061    2.97              3.00
Vardas3181     Pavarde3181    2.97              2.86
Vardas578      Pavarde578     2.97              3.27
Vardas5981     Pavarde5981    2.97              2.79
Vardas9589     Pavarde9589    2.97              2.82
Vardas6081     Pavarde6081    2.98              3.04
Vardas993      Pavarde993     2.98              3.23
Vardas4407     Pavarde4407    2.98              3.31
Vardas7803     Pavarde7803    2.98              3.31
Vardas6777     Pavarde6777    2.98              2.74
Vardas6831     Pavarde6831    2.98              2.84
Vardas164      Pavarde164     2.98              2.97
Vardas662      Pavarde662     2.98              3.57
Vardas374      Pavarde374     2.98              3.28
Vardas1299     Pavarde1299    2.98              2.84
Vardas3943     Pavarde3943    2.98              3.40
Vardas3110     Pavarde3110    2.98              3.17
Vardas7856     Pavarde7856    2.98              3.36
Vardas9183     Pavarde9183    2.98              3.74
Vardas1025     Pavarde1025    2.99              3.42
Vardas3707     Pavarde3707    2.99              2.86
Vardas7563     Pavarde7563    2.99              2.92
Vardas7291     Pavarde7291    2.99              3.70
Vardas4488     Pavarde4488    2.99              3.47
Vardas209      Pavarde209     2.99              3.50
Vardas8580     Pavarde8580    2.99              2.90
Vardas7514     Pavarde7514    2.99              3.33
Vardas3887     Pavarde3887    2.99              3.43
Vardas6396     Pavarde6396    2.99              4.09
Vardas1492     Pavarde1492    2.99              3.26
Vardas8684     Pavarde8684    2.99              3.23
Vardas3888     Pavarde3888    2.99              3.10
Vardas6058     Pavarde6058    2.99              3.14
Vardas2805     Pavarde2805    3.00              3.03
Vardas1154     Pavarde1154    3.00              3.49
Vardas2839     Pavarde2839    3.00              3.52
Vardas9031     Pavarde9031    3.00              3.37
Vardas6489     Pavarde6489    3.00              3.79
Vardas5166     Pavarde5166    3.00              3.08
Vardas4035     Pavarde4035    3.00              3.73
Vardas634      Pavarde634     3.00              3.29
Vardas6042     Pavarde6042    3.00              2.74
Vardas6589     Pavarde6589    3.00              3.20
Vardas9359     Pavarde9359    3.00              3.36
