Vardas         Pavarde        Galutinis (vid.)  Galutinis (med.)
Vardas4134     Pavarde4134    2.34              2.20
Vardas14048    Pavarde14048   2.34              2.20
Vardas6949     Pavarde6949    2.34              2.40
Vardas14580    Pavarde14580   2.34              2.40
Vardas266      Pavarde266     2.34              2.40
Vardas3080     Pavarde3080    2.34              2.20
Vardas85974    Pavarde85974   2.34              1.80
Vardas36822    Pavarde36822   2.34              1.80
Vardas37277    Pavarde37277   2.34              1.60
Vardas63118    Pavarde63118   2.34              2.20
Vardas53073    Pavarde53073   2.34              1.80
Vardas39315    Pavarde39315   2.34              2.20
Vardas55254    Pavarde55254   2.34              2.00
Vardas3686     Pavarde3686    2.34              2.40
Vardas24259    Pavarde24259   2.34              2.00
Vardas52271    Pavarde52271   2.34              2.00
Vardas67926    Pavarde67926   2.34              2.20
Vardas61616    Pavarde61616   2.34              2.20
Vardas5300     Pavarde5300    2.34              2.40
Vardas79957    Pavarde79957   2.34              1.80
Vardas67430    Pavarde67430   2.34              2.20
Vardas3599     Pavarde3599    2.34              2.00
Vardas26616    Pavarde26616   2.34              1.80
Vardas31886    Pavarde31886   2.34              2.20
Vardas9137     Pavarde9137    2.34              2.00
Vardas26666    Pavarde26666   2.34              2.00
Vardas19535    Pavarde19535   2.34              2.20
Vardas36737    Pavarde36737   2.34              2.00
Vardas57483    Pavarde57483   2.34              2.20
Vardas20919    Pavarde20919   2.34              2.00
Vardas44961    Pavarde44961   2.34              2.40
Vardas65598    Pavarde65598   2.34              2.00
Vardas27578    Pavarde27578   2.34              2.20
Vardas45745    Pavarde45745   2.34              2.20
Vardas17712    Pavarde17712   2.34              2.20
Vardas90992    Pavarde90992   2.34              2.20
Vardas1026     Pavarde1026    2.34              2.20
Vardas84892    Pavarde84892   2.34              2.00
Vardas76259    Pavarde76259   2.34              2.20
Vardas20140    Pavarde20140   2.34              2.60
Vardas24827    Pavarde24827   2.34              2.00
Vardas35431    Pavarde35431   2.34              2.40
Vardas71423    Pavarde71423   2.34              2.20
Vardas48787    Pavarde48787   2.34              2.20
Vardas49496    Pavarde49496   2.34              2.20
Vardas28135    Pavarde28135   2.34              2.60
Vardas25065    Pavarde25065   2.34              2.00
Vardas96687    Pavarde96687   2.34              2.20
Vardas21551    Pavarde21551   2.34              1.80
Vardas37482    Pavarde37482   2.34              2.60
Vardas19571    Pavarde19571   2.34              2.20
Vardas3836     Pavarde3836    2.34              2.00
Vardas83153    Pavarde83153   2.34              2.20
Vardas91070    Pavarde91070   2.34              2.20
Vardas83205    Pavarde83205   2.34              1.80
Vardas98170    Pavarde98170   2.34              2.00
Vardas39412    Pavarde39412   2.34              2.00
Vardas74056    Pavarde74056   2.34              2.20
Vardas32918    Pavarde32918   2.34              2.40
Vardas1175     Pavarde1175    2.34              2.00
Vardas43740    Pavarde43740   2.34              2.20
Vardas39158    Pavarde39158   2.34              2.20
Vardas58033    Pavarde58033   2.34              2.40
Vardas75051    Pavarde75051   2.34              2.00
Vardas44288    Pavarde44288   2.34              2.20
Vardas99418    Pavarde99418   2.34              2.40
Vardas26393    Pavarde26393   2.34              2.20
Vardas39681    Pavarde39681   2.34              2.00
Vardas61381    Pavarde61381   2.34              2.20
Vardas96948    Pavarde96948   2.34              2.00
Vardas35448    Pavarde35448   2.34              2.40
Vardas56055    Pavarde56055   2.34              2.20
Vardas54809    Pavarde54809   2.34              2.40
Vardas97208    Pavarde97208   2.34              2.20
Vardas52767    Pavarde52767   2.34              2.20
Vardas27926    Pavarde27926   2.34              2.40
Vardas99799    Pavarde99799   2.34              2.20
Vardas56118    Pavarde56118   2.34              2.20
Vardas66155    Pavarde66155   2.34              2.40
Vardas64907    Pavarde64907   2.34              2.20
Vardas73618    Pavarde73618   2.34              2.40
Vardas13044    Pavarde13044   2.34              1.80
Vardas27167    Pavarde27167   2.34              2.00
Vardas81572    Pavarde81572   2.34              2.20
Vardas57344    Pavarde57344   2.34              2.60
Vardas93902    Pavarde93902   2.34              2.20
Vardas10569    Pavarde10569   2.34              2.20
Vardas74257    Pavarde74257   2.34              2.00
Vardas48522    Pavarde48522   2.34              2.20
Vardas66063    Pavarde66063   2.34              2.20
Vardas30280    Pavarde30280   2.34              2.20
Vardas13684    Pavarde13684   2.34              2.40
Vardas12061    Pavarde12061   2.34              2.20
Vardas79982    Pavarde79982   2.34              2.20
Vardas17178    Pavarde17178   2.34              2.00
Vardas17459    Pavarde17459   2.34              2.20
Vardas10723    Pavarde10723   2.36              1.80
Vardas33843    Pavarde33843   2.36              2.20
Vardas3703     Pavarde3703    2.36              2.20
Vardas4878     Pavarde4878    2.36              1.80
Vardas57281    Pavarde57281   2.36              2.60
Vardas57256    Pavarde57256   2.36              2.20
Vardas93287    Pavarde93287   2.36              2.00
Vardas5639     Pavarde5639    2.36              2.00
Vardas68311    Pavarde68311   2.36              2.20
Vardas45565    Pavarde45565   2.36              2.20
Vardas78120    Pavarde78120   2.36              2.20
Vardas48737    Pavarde48737   2.36              2.60
Vardas47947    Pavarde47947   2.36              2.00
Vardas46899    Pavarde46899   2.36              2.60
Vardas28236    Pavarde28236   2.36              2.20
Vardas93502    Pavarde93502   2.36              2.00
Vardas56201    Pavarde56201   2.36              2.00
Vardas29426    Pavarde29426   2.36              2.00
Vardas12510    Pavarde12510   2.36              1.80
Vardas33278    Pavarde33278   2.36              2.00
Vardas63520    Pavarde63520   2.36              1.80
Vardas83253    Pavarde83253   2.36              2.60
Vardas46577    Pavarde46577   2.36              2.20
Vardas29443    Pavarde29443   2.36              2.20
Vardas68652    Pavarde68652   2.36              2.20
Vardas11984    Pavarde11984   2.36              2.40
Vardas45630    Pavarde45630   2.36              2.40
Vardas67058    Pavarde67058   2.36              2.40
Vardas47184    Pavarde47184   2.36              2.40
Vardas71018    Pavarde71018   2.36              1.80
Vardas64789    Pavarde64789   2.36              2.00
Vardas75382    Pavarde75382   2.36              2.40
Vardas94245    Pavarde94245   2.36              2.20
Vardas13971    Pavarde13971   2.36              2.40
Vardas31521    Pavarde31521   2.36              1.80
Vardas29520    Pavarde29520   2.36              2.20
Vardas90424    Pavarde90424   2.36              2.20
Vardas78655    Pavarde78655   2.36              1.80
Vardas26697    Pavarde26697   2.36              2.20
Vardas68106    Pavarde68106   2.36              2.20
Vardas54258    Pavarde54258   2.36              1.80
Vardas13025    Pavarde13025   2.36              2.00
Vardas49755    Pavarde49755   2.36              2.20
Vardas35714    Pavarde35714   2.36              2.20
Vardas9575     Pavarde9575    2.36              2.20
Vardas32094    Pavarde32094   2.36              2.40
Vardas14665    Pavarde14665   2.36              2.00
Vardas2598     Pavarde2598    2.36              2.40
Vardas69055    Pavarde69055   2.36              2.20
Vardas20341    Pavarde20341   2.36              1.80
Vardas31474    Pavarde31474   2.36              2.00
Vardas42400    Pavarde42400   2.36              2.00
Vardas50251    Pavarde50251   2.36              2.20
Vardas97560    Pavarde97560   2.36              1.80
Vardas79024    Pavarde79024   2.36              2.40
Vardas64936    Pavarde64936   2.36              1.80
Vardas49219    Pavarde49219   2.36              2.20
Vardas94985    Pavarde94985   2.36              2.00
Vardas96761    Pavarde96761   2.36              2.20
Vardas66625    Pavarde66625   2.36              2.20
Vardas66579    Pavarde66579   2.36              2.60
Vardas50543    Pavarde50543   2.36              1.80
Vardas31063    Pavarde31063   2.36              2.20
Vardas3480     Pavarde3480    2.36              2.20
Vardas30863    Pavarde30863   2.36              1.80
Vardas26179    Pavarde26179   2.36              1.80
Vardas7706     Pavarde7706    2.36              2.20
Vardas42755    Pavarde42755   2.36              2.00
Vardas18247    Pavarde18247   2.36              2.40
Vardas42116    Pavarde42116   2.36              2.20
Vardas84634    Pavarde84634   2.36              2.20
Vardas87921    Pavarde87921   2.36              2.00
Vardas775      Pavarde775     2.36              2.20
Vardas70800    Pavarde70800   2.36              2.20
Vardas69246    Pavarde69246   2.36              2.20
Vardas81263    Pavarde81263   2.36              1.80
Vardas68041    Pavarde68041   2.36              2.40
Vardas33670    Pavarde33670   2.36              2.00
Vardas72410    Pavarde72410   2.36              2.00
Vardas90479    Pavarde90479   2.36              1.80
Vardas12777    Pavarde12777   2.36              2.40
Vardas5895     Pavarde5895    2.36              2.00
Vardas93104    Pavarde93104   2.36              1.80
Vardas91317    Pavarde91317   2.36              1.80
Vardas69369    Pavarde69369   2.36              2.20
Vardas88517    Pavarde88517   2.36              2.00
Vardas99271    Pavarde99271   2.36              1.80
Vardas68085    Pavarde68085   2.36              2.20
Vardas33050    Pavarde33050   2.36              2.20
Vardas92976    Pavarde92976   2.36              2.40
Vardas58118    Pavarde58118   2.36              2.20
Vardas62403    Pavarde62403   2.36              2.20
Vardas43090    Pavarde43090   2.36              2.20
Vardas38148    Pavarde38148   2.36              2.20
Vardas53256    Pavarde53256   2.36              2.20
Vardas79579    Pavarde79579   2.36              2.40
Vardas27726    Pavarde27726   2.36              2.20
Vardas42607    Pavarde42607   2.36              2.20
Vardas72460    Pavarde72460   2.36              2.40
Vardas67963    Pavarde67963   2.36              2.20
Vardas91525    Pavarde91525   2.36              2.20
Vardas69504    Pavarde69504   2.36              1.80
Vardas16133    Pavarde16133   2.36              2.60
Vardas95294    Pavarde95294   2.36              2.00
Vardas38966    Pavarde38966   2.36              2.20
Vardas39124    Pavarde39124   2.36              2.20
Vardas97777    Pavarde97777   2.36              2.20
Vardas88565    Pavarde88565   2.36              2.00
Vardas73920    Pavarde73920   2.36              2.20
Vardas99791    Pavarde99791   2.36              2.20
Vardas17251    Pavarde17251   2.36              2.20
Vardas35257    Pavarde35257   2.36              2.20
Vardas39427    Pavarde39427   2.36              2.20
Vardas97077    Pavarde97077   2.36              2.20
Vardas67889    Pavarde67889   2.36              2.40
Vardas65309    Pavarde65309   2.36              2.00
Vardas15783    Pavarde15783   2.36              2.20
Vardas6510     Pavarde6510    2.36              2.40
Vardas32683    Pavarde32683   2.36              2.20
Vardas35761    Pavarde35761   2.36              2.20
Vardas98631    Pavarde98631   2.36              2.40
Vardas80208    Pavarde80208   2.36              1.80
Vardas29387    Pavarde29387   2.36              2.20
Vardas32278    Pavarde32278   2.36              2.20
Vardas15117    Pavarde15117   2.36              2.20
Vardas17401    Pavarde17401   2.38              2.40
Vardas45345    Pavarde45345   2.38              2.20
Vardas58570    Pavarde58570   2.38              2.20
Vardas89277    Pavarde89277   2.38              2.20
Vardas7422     Pavarde7422    2.38              2.40
Vardas81287    Pavarde81287   2.38              2.20
Vardas57492    Pavarde57492   2.38              2.20
Vardas83284    Pavarde83284   2.38              2.20
Vardas14200    Pavarde14200   2.38              2.00
Vardas86755    Pavarde86755   2.38              2.20
Vardas73630    Pavarde73630   2.38              2.20
Vardas9979     Pavarde9979    2.38              2.00
Vardas7125     Pavarde7125    2.38              2.20
Vardas10093    Pavarde10093   2.38              2.00
Vardas1239     Pavarde1239    2.38              2.00
Vardas89668    Pavarde89668   2.38              2.20
Vardas10178    Pavarde10178   2.38              2.20
Vardas45492    Pavarde45492   2.38              2.20
Vardas53938    Pavarde53938   2.38              2.20
Vardas95181    Pavarde95181   2.38              2.20
